sourceSystem,sourceDirectory,sourceId,slug,name,typeLabel,excerpt,description,location,locationLabel,country,specialties,languages,formats,verified,listingStatus,reviewCount,rating,website,email,phone,organizationName,credentials,rawRole,rawOrganization,sourceLocation,city,stateProvince,postcode,sourceUrl,latitude,longitude,scrapedAt
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bell-road-ymca-2829621,member-directory-bell-road-ymca-2435-bell-road-montgomery-al-36117-united-states,Rock Steady Boxing - Bell Road YMCA,Community Program,Rock Steady Boxing - Bell Road YMCA is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bell Road YMCA is listed in the official Rock Steady Boxing Member Directory. Address: 2435 Bell Road, Montgomery, AL 36117, United States.","Montgomery, AL, United States","Montgomery, AL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,3342714343,Rock Steady Boxing - Bell Road YMCA,,member-directory,Rock Steady Boxing,"2435 Bell Road, Montgomery, AL 36117, United States",Montgomery,AL,36117,https://members.rocksteadyboxing.org/member-directory/Details/bell-road-ymca-2829621,32.3460363,-86.1928952,2026-03-28T03:14:36.176Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:belleville-2829620,member-directory-belleville-1001-s-74th-st-belleville-il-62223-united-states,"Rock Steady Boxing Belleville, IL",Community Program,"Rock Steady Boxing Belleville, IL is listed in the official Rock Steady Boxing directory.","Rock Steady Boxing Belleville, IL is listed in the official Rock Steady Boxing Member Directory. Address: 1001 S. 74th St., Belleville, IL 62223, United States.","Belleville, IL, United States","Belleville, IL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,6183982778,"Rock Steady Boxing Belleville, IL",,member-directory,Rock Steady Boxing,"1001 S. 74th St., Belleville, IL 62223, United States",Belleville,IL,62223,https://members.rocksteadyboxing.org/member-directory/Details/belleville-2829620,38.5501217,-90.0547304,2026-03-28T03:14:36.176Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:belmars-2829619,member-directory-belmars-5-prospect-ave-white-plains-ny-10607-united-states,Rock Steady Boxing - Belmars,Community Program,Rock Steady Boxing - Belmars is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Belmars is listed in the official Rock Steady Boxing Member Directory. Address: 5 Prospect Ave, White Plains, NY 10607, United States.","White Plains, NY, United States","White Plains, NY, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,9144337798,Rock Steady Boxing - Belmars,,member-directory,Rock Steady Boxing,"5 Prospect Ave, White Plains, NY 10607, United States",White Plains,NY,10607,https://members.rocksteadyboxing.org/member-directory/Details/belmars-2829619,41.0400461,-73.7904856,2026-03-28T03:14:36.176Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bend-physical-therapy-4608160,member-directory-bend-physical-therapy-8240-s-state-road-7-suite-275-boynton-beach-fl-33472-united-states,Rock Steady Boxing - Bend Physical Therapy,Community Program,Rock Steady Boxing - Bend Physical Therapy is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bend Physical Therapy is listed in the official Rock Steady Boxing Member Directory. Address: 8240 S. State Road 7, Suite 275, Boynton Beach, FL 33472, United States.","Boynton Beach, FL, United States","Boynton Beach, FL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,https://bend-pt.com/,,+15615605999,Rock Steady Boxing - Bend Physical Therapy,,member-directory,Rock Steady Boxing,"8240 S. State Road 7, Suite 275, Boynton Beach, FL 33472, United States",Boynton Beach,FL,33472,https://members.rocksteadyboxing.org/member-directory/Details/bend-physical-therapy-4608160,26.5541822,-80.2046058,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:benevilla-2829618,member-directory-benevilla-16752-greasewood-street-surprise-az-85378-united-states,Rock Steady Boxing - Benevilla,Community Program,Rock Steady Boxing - Benevilla is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Benevilla is listed in the official Rock Steady Boxing Member Directory. Address: 16752 Greasewood Street, Surprise, AZ 85378, United States.","Surprise, AZ, United States","Surprise, AZ, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,6235844999,Rock Steady Boxing - Benevilla,,member-directory,Rock Steady Boxing,"16752 Greasewood Street, Surprise, AZ 85378, United States",Surprise,AZ,85378,https://members.rocksteadyboxing.org/member-directory/Details/benevilla-2829618,33.6358774,-112.33075,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bergen-3115619,member-directory-bergen-vestre-stromakai-1-bergen-5008-norway,Rock Steady Boxing Bergen,Community Program,Rock Steady Boxing Bergen is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing Bergen is listed in the official Rock Steady Boxing Member Directory. Address: Vestre Stromakai 1, Bergen, 5008, Norway.","Bergen, Norway","Bergen, Norway",Norway,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,4793865414,Rock Steady Boxing Bergen,,member-directory,Rock Steady Boxing,"Vestre Stromakai 1, Bergen, 5008, Norway",Bergen,,,https://members.rocksteadyboxing.org/member-directory/Details/bergen-3115619,60.38319799999999,5.3352264,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bergen-county-2829617,member-directory-bergen-county-34-02-broadway-fair-lawn-nj-07410-united-states,Rock Steady Boxing - Bergen County,Community Program,Rock Steady Boxing - Bergen County is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bergen County is listed in the official Rock Steady Boxing Member Directory. Address: 34-02 Broadway, Fair Lawn, NJ 07410, United States.","Fair Lawn, NJ, United States","Fair Lawn, NJ, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,8005630126,Rock Steady Boxing - Bergen County,,member-directory,Rock Steady Boxing,"34-02 Broadway, Fair Lawn, NJ 07410, United States",Fair Lawn,NJ,07410,https://members.rocksteadyboxing.org/member-directory/Details/bergen-county-2829617,40.9250183,-74.1016516,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:beverly-hills-3348032,member-directory-beverly-hills-31555-southfield-road-beverly-hills-mi-48025-united-states,"Rock Steady Boxing Beverly Hills, MI",Community Program,"Rock Steady Boxing Beverly Hills, MI is listed in the official Rock Steady Boxing directory.","Rock Steady Boxing Beverly Hills, MI is listed in the official Rock Steady Boxing Member Directory. Address: 31555 Southfield Road, Beverly Hills, MI 48025, United States.","Beverly Hills, MI, United States","Beverly Hills, MI, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,2486428500,"Rock Steady Boxing Beverly Hills, MI",,member-directory,Rock Steady Boxing,"31555 Southfield Road, Beverly Hills, MI 48025, United States",Beverly Hills,MI,48025,https://members.rocksteadyboxing.org/member-directory/Details/beverly-hills-3348032,42.5215001,-83.22568129999999,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bft-oro-valley-4393402,member-directory-bft-oro-valley-11015-n-oracle-rd-ste-101-oro-valley-az-85737-united-states,Rock Steady Boxing - BFT Oro Valley,Community Program,Rock Steady Boxing - BFT Oro Valley is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - BFT Oro Valley is listed in the official Rock Steady Boxing Member Directory. Address: 11015 N Oracle Rd, Ste 101, Oro Valley, AZ 85737, United States.","Oro Valley, AZ, United States","Oro Valley, AZ, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,5203070635,Rock Steady Boxing - BFT Oro Valley,,member-directory,Rock Steady Boxing,"11015 N Oracle Rd, Ste 101, Oro Valley, AZ 85737, United States",Oro Valley,AZ,85737,https://members.rocksteadyboxing.org/member-directory/Details/bft-oro-valley-4393402,32.4061192,-110.9488221,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:billings-2829614,member-directory-billings-1033-s-29th-st-w-ste-c-billings-mt-59102-united-states,"Rock Steady Boxing Billings, MT",Community Program,"Rock Steady Boxing Billings, MT is listed in the official Rock Steady Boxing directory.","Rock Steady Boxing Billings, MT is listed in the official Rock Steady Boxing Member Directory. Address: 1033 S 29th St W STE C, Billings, MT 59102, United States.","Billings, MT, United States","Billings, MT, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,4066700148,"Rock Steady Boxing Billings, MT",,member-directory,Rock Steady Boxing,"1033 S 29th St W STE C, Billings, MT 59102, United States",Billings,MT,59102,https://members.rocksteadyboxing.org/member-directory/Details/billings-2829614,45.751055,-108.5868601,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bis-man-2829613,member-directory-bis-man-2700-46th-ave-se-mandan-nd-58554-united-states,Rock Steady Boxing - Bis-Man,Community Program,Rock Steady Boxing - Bis-Man is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bis-Man is listed in the official Rock Steady Boxing Member Directory. Address: 2700 46th Ave SE, Mandan, ND 58554, United States.","Mandan, ND, United States","Mandan, ND, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,7017519804,Rock Steady Boxing - Bis-Man,,member-directory,Rock Steady Boxing,"2700 46th Ave SE, Mandan, ND 58554, United States",Mandan,ND,58554,https://members.rocksteadyboxing.org/member-directory/Details/bis-man-2829613,46.8014764,-100.8277377,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:black-spruce-rsb-4699021,member-directory-black-spruce-rsb-4879-miller-trunk-hwy-hermantown-mn-55811-united-states,Rock Steady Boxing - Black Spruce RSB,Community Program,Rock Steady Boxing - Black Spruce RSB is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Black Spruce RSB is listed in the official Rock Steady Boxing Member Directory. Address: 4879 Miller Trunk Hwy, Hermantown, MN 55811, United States.","Hermantown, MN, United States","Hermantown, MN, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,2186266483,Rock Steady Boxing - Black Spruce RSB,,member-directory,Rock Steady Boxing,"4879 Miller Trunk Hwy, Hermantown, MN 55811, United States",Hermantown,MN,55811,https://members.rocksteadyboxing.org/member-directory/Details/black-spruce-rsb-4699021,46.8265231,-92.19262789999999,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bloomington-at-carle-health-and-fitness-2829612,member-directory-bloomington-at-carle-health-and-fitness-1111-trinity-lane-suite-120-bloomington-il-61704-united-states,Rock Steady Boxing - Bloomington at Carle Health and Fitness,Exercise Program,Rock Steady Boxing - Bloomington at Carle Health and Fitness is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bloomington at Carle Health and Fitness is listed in the official Rock Steady Boxing Member Directory. Address: 1111 Trinity Lane, Suite 120, Bloomington, IL 61704, United States.","Bloomington, IL, United States","Bloomington, IL, United States",United States,Boxing | Exercise | Parkinson's Care,,in-person,false,unclaimed,0,0,,,3094339355,Rock Steady Boxing - Bloomington at Carle Health and Fitness,,member-directory,Rock Steady Boxing,"1111 Trinity Lane, Suite 120, Bloomington, IL 61704, United States",Bloomington,IL,61704,https://members.rocksteadyboxing.org/member-directory/Details/bloomington-at-carle-health-and-fitness-2829612,40.4918212,-88.9177551,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bob-freesen-ymca-2829610,member-directory-bob-freesen-ymca-1000-sherwood-ln-jacksonville-il-62650-united-states,Rock Steady Boxing - Bob Freesen YMCA,Community Program,Rock Steady Boxing - Bob Freesen YMCA is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bob Freesen YMCA is listed in the official Rock Steady Boxing Member Directory. Address: 1000 Sherwood Ln, Jacksonville, IL 62650, United States.","Jacksonville, IL, United States","Jacksonville, IL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,2172452141,Rock Steady Boxing - Bob Freesen YMCA,,member-directory,Rock Steady Boxing,"1000 Sherwood Ln, Jacksonville, IL 62650, United States",Jacksonville,IL,62650,https://members.rocksteadyboxing.org/member-directory/Details/bob-freesen-ymca-2829610,39.7267326,-90.253863,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boca-raton-4109862,member-directory-boca-raton-21345-powerline-rd-ste-100-boca-raton-fl-33433-united-states,"Rock Steady Boxing Boca Raton, FL",Community Program,"Rock Steady Boxing Boca Raton, FL is listed in the official Rock Steady Boxing directory.","Rock Steady Boxing Boca Raton, FL is listed in the official Rock Steady Boxing Member Directory. Address: 21345 Powerline Rd Ste 100, Boca Raton, FL 33433, United States.","Boca Raton, FL, United States","Boca Raton, FL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,5618837800,"Rock Steady Boxing Boca Raton, FL",,member-directory,Rock Steady Boxing,"21345 Powerline Rd Ste 100, Boca Raton, FL 33433, United States",Boca Raton,FL,33433,https://members.rocksteadyboxing.org/member-directory/Details/boca-raton-4109862,26.3605479,-80.153555,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:body-zone-sports-and-wellness-complex-2829608,member-directory-body-zone-sports-and-wellness-complex-3103-paper-mill-road-wyomissing-pa-19610-united-states,Rock Steady Boxing - Body Zone Sports and Wellness Complex,Exercise Program,Rock Steady Boxing - Body Zone Sports and Wellness Complex is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Body Zone Sports and Wellness Complex is listed in the official Rock Steady Boxing Member Directory. Address: 3103 Paper Mill Road, Wyomissing, PA 19610, United States.","Wyomissing, PA, United States","Wyomissing, PA, United States",United States,Boxing | Exercise | Parkinson's Care,,in-person,false,unclaimed,0,0,,,6103762100,Rock Steady Boxing - Body Zone Sports and Wellness Complex,,member-directory,Rock Steady Boxing,"3103 Paper Mill Road, Wyomissing, PA 19610, United States",Wyomissing,PA,19610,https://members.rocksteadyboxing.org/member-directory/Details/body-zone-sports-and-wellness-complex-2829608,40.366511,-75.9922211,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bold-coast-2829607,member-directory-bold-coast-249-bucksport-road-ellsworth-me-04605-united-states,Rock Steady Boxing - Bold Coast,Community Program,Rock Steady Boxing - Bold Coast is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bold Coast is listed in the official Rock Steady Boxing Member Directory. Address: 249 Bucksport Road, Ellsworth, ME 04605, United States.","Ellsworth, ME, United States","Ellsworth, ME, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,2078120621,Rock Steady Boxing - Bold Coast,,member-directory,Rock Steady Boxing,"249 Bucksport Road, Ellsworth, ME 04605, United States",Ellsworth,ME,04605,https://members.rocksteadyboxing.org/member-directory/Details/bold-coast-2829607,44.5399267,-68.4525402,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bonita-bay-club-2829606,member-directory-bonita-bay-club-26800-south-tamiami-trail-bonita-springs-fl-34134-united-states,Rock Steady Boxing - Bonita Bay Club,Community Program,Rock Steady Boxing - Bonita Bay Club is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bonita Bay Club is listed in the official Rock Steady Boxing Member Directory. Address: 26800 South Tamiami Trail, Bonita Springs, FL 34134, United States.","Bonita Springs, FL, United States","Bonita Springs, FL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,,Rock Steady Boxing - Bonita Bay Club,,member-directory,Rock Steady Boxing,"26800 South Tamiami Trail, Bonita Springs, FL 34134, United States",Bonita Springs,FL,34134,https://members.rocksteadyboxing.org/member-directory/Details/bonita-bay-club-2829606,26.3509954,-81.8098815,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bonner-general-health-sandpoint-2829604,member-directory-bonner-general-health-sandpoint-613-ridley-village-road-sandpoint-id-83864-united-states,Rock Steady Boxing - Bonner General Health Sandpoint,Community Program,Rock Steady Boxing - Bonner General Health Sandpoint is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bonner General Health Sandpoint is listed in the official Rock Steady Boxing Member Directory. Address: 613 Ridley Village Road, Sandpoint, ID 83864, United States.","Sandpoint, ID, United States","Sandpoint, ID, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,2086105086,Rock Steady Boxing - Bonner General Health Sandpoint,,member-directory,Rock Steady Boxing,"613 Ridley Village Road, Sandpoint, ID 83864, United States",Sandpoint,ID,83864,https://members.rocksteadyboxing.org/member-directory/Details/bonner-general-health-sandpoint-2829604,48.2645381,-116.5717339,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boston-2829601,member-directory-boston-150-arsenal-st-watertown-ma-02472-united-states,Rock Steady Boxing - Boston,Community Program,Rock Steady Boxing - Boston is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Boston is listed in the official Rock Steady Boxing Member Directory. Address: 150 Arsenal St., Watertown, MA 02472, United States.","Watertown, MA, United States","Watertown, MA, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,9782890799,Rock Steady Boxing - Boston,,member-directory,Rock Steady Boxing,"150 Arsenal St., Watertown, MA 02472, United States",Watertown,MA,02472,https://members.rocksteadyboxing.org/member-directory/Details/boston-2829601,42.3650217,-71.177271,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boston-2-methuen-2829600,member-directory-boston-2-methuen-rock-steady-boxing-boston-40-jackson-st-methuen-ma-01844-united-states,Rock Steady Boxing - Boston 2 (Methuen),Community Program,Rock Steady Boxing - Boston 2 (Methuen) is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Boston 2 (Methuen) is listed in the official Rock Steady Boxing Member Directory. Address: Rock Steady Boxing Boston, 40 Jackson St, Methuen, MA 01844, United States.","Methuen, MA, United States","Methuen, MA, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,http://rocksteadyboxingboston.com/,,9782890799,Rock Steady Boxing - Boston 2 (Methuen),,member-directory,Rock Steady Boxing,"Rock Steady Boxing Boston, 40 Jackson St, Methuen, MA 01844, United States",Methuen,MA,01844,https://members.rocksteadyboxing.org/member-directory/Details/boston-2-methuen-2829600,42.72383869999999,-71.1607406,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boston-3-braintree-2829599,member-directory-boston-3-braintree-south-shore-kickboxing-89-pearl-st-2-braintree-ma-02184-united-states,Rock Steady Boxing - Boston 3 (Braintree),Community Program,Rock Steady Boxing - Boston 3 (Braintree) is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Boston 3 (Braintree) is listed in the official Rock Steady Boxing Member Directory. Address: South Shore Kickboxing, 89 Pearl St #2, Braintree, MA 02184, United States.","Braintree, MA, United States","Braintree, MA, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,9782890799,Rock Steady Boxing - Boston 3 (Braintree),,member-directory,Rock Steady Boxing,"South Shore Kickboxing, 89 Pearl St #2, Braintree, MA 02184, United States",Braintree,MA,02184,https://members.rocksteadyboxing.org/member-directory/Details/boston-3-braintree-2829599,42.2019101,-71.0029558,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boston-4-manchester-2829598,member-directory-boston-4-manchester-full-circle-martial-arts-and-fitness-center-800-page-st-unit-2-manchester-nh-03109-united-states,Rock Steady Boxing - Boston 4 (Manchester),Community Program,Rock Steady Boxing - Boston 4 (Manchester) is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Boston 4 (Manchester) is listed in the official Rock Steady Boxing Member Directory. Address: Full Circle Martial Arts & Fitness Center, 800 Page St Unit 2, Manchester, NH 03109, United States.","Manchester, NH, United States","Manchester, NH, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,9782890799,Rock Steady Boxing - Boston 4 (Manchester),,member-directory,Rock Steady Boxing,"Full Circle Martial Arts & Fitness Center, 800 Page St Unit 2, Manchester, NH 03109, United States",Manchester,NH,03109,https://members.rocksteadyboxing.org/member-directory/Details/boston-4-manchester-2829598,42.98428639999999,-71.41985930000001,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boston-5-cambridge-2829597,member-directory-boston-5-cambridge-820-mass-avenue-cambridge-ma-02139-united-states,Rock Steady Boxing - Boston 5 (Cambridge),Community Program,Rock Steady Boxing - Boston 5 (Cambridge) is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Boston 5 (Cambridge) is listed in the official Rock Steady Boxing Member Directory. Address: 820 Mass Avenue, Cambridge, MA 02139, United States.","Cambridge, MA, United States","Cambridge, MA, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,9782890799,Rock Steady Boxing - Boston 5 (Cambridge),,member-directory,Rock Steady Boxing,"820 Mass Avenue, Cambridge, MA 02139, United States",Cambridge,MA,02139,https://members.rocksteadyboxing.org/member-directory/Details/boston-5-cambridge-2829597,42.3668823,-71.1067528,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:botetourt-4543412,member-directory-botetourt-105-summerfield-court-roanoke-va-24019-united-states,Rock Steady Boxing - Botetourt,Community Program,Rock Steady Boxing - Botetourt is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Botetourt is listed in the official Rock Steady Boxing Member Directory. Address: 105 Summerfield Court, Roanoke, VA 24019, United States.","Roanoke, VA, United States","Roanoke, VA, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,5409922993,Rock Steady Boxing - Botetourt,,member-directory,Rock Steady Boxing,"105 Summerfield Court, Roanoke, VA 24019, United States",Roanoke,VA,24019,https://members.rocksteadyboxing.org/member-directory/Details/botetourt-4543412,37.3564633,-79.8857501,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:bout-boxing-4328594,member-directory-bout-boxing-866-island-park-drive-unit-101a-daniel-island-sc-29492-united-states,Rock Steady Boxing - Bout Boxing,Exercise Program,Rock Steady Boxing - Bout Boxing is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Bout Boxing is listed in the official Rock Steady Boxing Member Directory. Address: 866 Island Park Drive, Unit 101A, Daniel Island, SC 29492, United States.","Daniel Island, SC, United States","Daniel Island, SC, United States",United States,Boxing | Exercise | Parkinson's Care,,in-person,false,unclaimed,0,0,,,7576200800,Rock Steady Boxing - Bout Boxing,,member-directory,Rock Steady Boxing,"866 Island Park Drive, Unit 101A, Daniel Island, SC 29492, United States",Daniel Island,SC,29492,https://members.rocksteadyboxing.org/member-directory/Details/bout-boxing-4328594,32.8632786,-79.9060027,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:box-ox-3301831,member-directory-box-ox-97-w-chestnut-st-oxford-oh-45056-united-states,Rock Steady Boxing - Box Ox,Community Program,Rock Steady Boxing - Box Ox is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Box Ox is listed in the official Rock Steady Boxing Member Directory. Address: 97 W. Chestnut St, Oxford, OH 45056, United States.","Oxford, OH, United States","Oxford, OH, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,5135296007,Rock Steady Boxing - Box Ox,,member-directory,Rock Steady Boxing,"97 W. Chestnut St, Oxford, OH 45056, United States",Oxford,OH,45056,https://members.rocksteadyboxing.org/member-directory/Details/box-ox-3301831,39.4989018,-84.74454229999999,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boxergirl-gym-llc-2829275,member-directory-boxergirl-gym-llc-815-exocet-suite-101-cordova-tn-38016-united-states,Rock Steady Boxing - BoxerGirl Gym LLC,Exercise Program,Rock Steady Boxing - BoxerGirl Gym LLC is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - BoxerGirl Gym LLC is listed in the official Rock Steady Boxing Member Directory. Address: 815 Exocet, Suite 101, Cordova, TN 38016, United States.","Cordova, TN, United States","Cordova, TN, United States",United States,Boxing | Exercise | Parkinson's Care,,in-person,false,unclaimed,0,0,,,9014906493,Rock Steady Boxing - BoxerGirl Gym LLC,,member-directory,Rock Steady Boxing,"815 Exocet, Suite 101, Cordova, TN 38016, United States",Cordova,TN,38016,https://members.rocksteadyboxing.org/member-directory/Details/boxergirl-gym-llc-2829275,35.1478756,-89.7977789,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:boynton-beach-4072123,member-directory-boynton-beach-12040-south-jog-rd-suite-8-boynton-beach-fl-33437-united-states,"Rock Steady Boxing Boynton Beach, FL",Community Program,"Rock Steady Boxing Boynton Beach, FL is listed in the official Rock Steady Boxing directory.","Rock Steady Boxing Boynton Beach, FL is listed in the official Rock Steady Boxing Member Directory. Address: 12040 South Jog Rd, Suite 8, Boynton Beach, FL 33437, United States.","Boynton Beach, FL, United States","Boynton Beach, FL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,5617335083,"Rock Steady Boxing Boynton Beach, FL",,member-directory,Rock Steady Boxing,"12040 South Jog Rd, Suite 8, Boynton Beach, FL 33437, United States",Boynton Beach,FL,33437,https://members.rocksteadyboxing.org/member-directory/Details/boynton-beach-4072123,26.498084,-80.1462695,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:brain-center-2829594,member-directory-brain-center-16650-sw-88th-street-suite-109-miami-fl-33196-united-states,Rock Steady Boxing - Brain Center,Community Program,Rock Steady Boxing - Brain Center is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Brain Center is listed in the official Rock Steady Boxing Member Directory. Address: 16650 SW 88th Street, Suite 109, Miami, FL 33196, United States.","Miami, FL, United States","Miami, FL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,3058568940ext.103,Rock Steady Boxing - Brain Center,,member-directory,Rock Steady Boxing,"16650 SW 88th Street, Suite 109, Miami, FL 33196, United States",Miami,FL,33196,https://members.rocksteadyboxing.org/member-directory/Details/brain-center-2829594,25.682597,-80.4609689,2026-03-28T03:14:36.177Z
rock-steady-boxing,Rock Steady Boxing Member Directory,member-directory:brain-center-2-2829593,member-directory-brain-center-2-800-douglas-road-north-tower-suite-149-coral-gables-fl-33134-united-states,Rock Steady Boxing - Brain Center 2,Community Program,Rock Steady Boxing - Brain Center 2 is listed in the official Rock Steady Boxing directory.,"Rock Steady Boxing - Brain Center 2 is listed in the official Rock Steady Boxing Member Directory. Address: 800 Douglas Road, North Tower, Suite 149, Coral Gables, FL 33134, United States.","Coral Gables, FL, United States","Coral Gables, FL, United States",United States,Community Program | Parkinson's Care,,in-person,false,unclaimed,0,0,,,3058568940ext.104,Rock Steady Boxing - Brain Center 2,,member-directory,Rock Steady Boxing,"800 Douglas Road, North Tower, Suite 149, Coral Gables, FL 33134, United States",Coral Gables,FL,33134,https://members.rocksteadyboxing.org/member-directory/Details/brain-center-2-2829593,25.7640807,-80.256276,2026-03-28T03:14:36.177Z
